"beta","eta_wr","eta_rw","eta_rr_rrr","c1","c2","c3","c12","c13","c23","c123"
8.63726644374759,1.54072516305024,0.33021700419984,0.118940892312018,0.829042215118708,0.706235416752363,0.593088253494503,0.584873185646009,0.525441144032023,0.515578473102574,0.510345202203445
4.02600271927033,1.00202767089203,0.246631484276358,0.319802442654484,0.674620863845205,0.670806905648669,0.662352749497709,0.660990157754988,0.633266695957104,0.632207746274999,0.614968808581902
1.75985457365882,2.14042543809581,0.465900231425716,0.187848581561012,0.977895420557408,0.910748896463493,0.825336839201961,0.791216374047976,0.785735730100128,0.728044034934277,0.681667054682581
2.43507532231096,3.03341910204368,0.423493207234481,0.039260419912134,0.982320661283514,0.907069135246387,0.882852638266511,0.86733078279155,0.711145494355314,0.66233330352566,0.587058149054812
4.51871409051064,0.376340282896173,0.0157427386687828,0.233565233741604,0.814584121612451,0.791474189321369,0.588400975905575,0.572072592792599,0.547631512394154,0.536188984926403,0.504508424260105
1.25021825471184,3.20482238161689,0.910299135270265,0.339990677254142,0.999917994221674,0.982674472571391,0.956714561150768,0.802457727528077,0.757048488148427,0.655798439231081,0.60473148341184
3.95911456716142,3.32475303420439,0.826056502828459,0.211340225423959,0.974550131952628,0.670700820031397,0.664808693446248,0.645562710641918,0.635139695651268,0.545535117846095,0.537089216303622
4.40176249805892,1.85533459945881,0.235118217707069,0.228081824527603,0.852723152184201,0.819694704217808,0.7306611034402,0.716708136705257,0.699822790729669,0.593146727613114,0.570325755430439
4.32047415216588,2.62085862960968,0.704290344518658,0.145817151732295,0.932963967720941,0.929684952949739,0.895188554457927,0.827227537267945,0.826318223007286,0.822009954267046,0.795438043262542
6.34200716138978,2.79196081713625,0.65098916917698,0.443168243235351,0.87311916312823,0.733593439457178,0.653294302192564,0.634296588345331,0.582136623772814,0.566243293776957,0.560611092524721
5.95559687049816,3.2146785628874,0.945314732799137,0.3458415818127,0.787835837357404,0.692936631241842,0.688610717561879,0.61206202383165,0.593887305835828,0.576538785058813,0.574424003725524
9.74226930115545,2.36243130010517,0.443120603999718,0.399161145563101,0.959966688357275,0.8690250268016,0.850155810618718,0.843824231203524,0.833536023384982,0.789995932550383,0.70895178666404
2.708005452499,3.81958661925579,1.15457193167192,0.274272819182639,0.915270716403609,0.881377728119405,0.761084195518015,0.749407900612266,0.57077438110571,0.549047182698273,0.526130815581174
9.09720154961148,1.51744961739406,0.265649824844075,0.256456184963087,0.955282412353102,0.915523498903901,0.738101861506948,0.67640951629352,0.656683565973764,0.645265137573828,0.614230190965024
7.06857687915716,1.98706069734827,0.383947201148182,0.237665338243528,0.992915373483126,0.952066285154306,0.927356661967101,0.698414608560246,0.677196630536384,0.599632167685235,0.577548513504826
4.03424663197658,2.33658032221846,0.444491483602778,0.0664638194477665,0.946236165250388,0.931162371703812,0.878512584328683,0.871331584857164,0.854430956609857,0.846526163399194,0.682973368030206
2.52515779371919,0.688505693431978,0.0799027661373828,0.10066567344929,0.881073487372796,0.875493451808569,0.856369441162278,0.838097109108777,0.836871284510481,0.829282954402998,0.7241469052239
9.79306817807127,2.79795086737409,0.524872280745308,0.483356851951569,0.807134568170081,0.794089708122809,0.772177269060944,0.759836873031475,0.759787234809755,0.697054962424989,0.679199442886308
6.0771598152781,3.22595165269801,0.42420365953379,0.452736699062767,0.982937060098408,0.802658578161186,0.636451947674286,0.588749604886973,0.581986055421841,0.525070300777834,0.518102760693521
