"beta","eta_wr","eta_rw","eta_rr_rrr","c1","c2","c3","c12","c13","c23","c123"
4.45288438595305,1.68198250162224,0.0718298332048691,0.0822296727437426,0.977344736787058,0.918087574696512,0.705814541590788,0.614643731059121,0.614546216064344,0.61078124223038,0.593564154124884
7.50395308460673,1.42946699935439,0.0480537854152682,0.0704339746329196,0.997058219943759,0.945230927019734,0.746924398099521,0.744921425732851,0.583778765755991,0.532521150566347,0.504972236972504
2.06134016091654,1.37004635626035,0.0486898540420251,0.0805539785876339,0.888106494044823,0.858664093586447,0.671880536752818,0.668767347087788,0.620560687060881,0.617921926561445,0.590314404716532
9.02181287443605,1.15485662999134,0.02815409983412,0.0270354057884073,0.79769949203664,0.769822965190504,0.575992449735641,0.561972195372986,0.560854910252891,0.552502843595301,0.545738908766125
1.94197290528492,1.79803530052761,0.092484914576446,0.176944251900956,0.953674040582127,0.854535828243818,0.581815996168838,0.55737773530294,0.557101807256648,0.537555052556709,0.503716506906892
2.16891358236168,2.10016159959358,0.0990579602963817,0.00901489483156485,0.976815095818716,0.891492577834309,0.619046017949784,0.585978928238398,0.580346519466239,0.542631871990433,0.533105963792635
6.54610021685874,1.49982172172791,0.0410912918819618,0.0977363188072456,0.920785376001093,0.882498433560144,0.688389325208951,0.66827892019876,0.56897410318789,0.542974369070741,0.506792524643091
3.06105315700041,0.506874373471593,0.0139114149606653,0.416164552929007,0.956445103590199,0.929179311028639,0.558166776419115,0.534986729875754,0.507766041198084,0.506966322450216,0.502759344386196
8.80094192760303,1.06952521222343,0.0388015970031355,0.0482624039268046,0.947080191718981,0.919462311143094,0.750618790134604,0.684358235657602,0.663482130691502,0.605027021232318,0.503877891193605
6.88821335866491,0.82430395401592,0.0441778185075641,0.200247155419975,0.969196702284636,0.915702789053872,0.673607834877985,0.666083204916469,0.638234391936305,0.597022752174511,0.529674501153667
3.39652231279488,2.11098503645025,0.0760576639881035,0.128926040110413,0.957397082672558,0.901221648402603,0.619695444745928,0.543923882733424,0.520144744866976,0.507082930546558,0.500842189721973
2.13770211492268,1.47902500725197,0.0780992940797354,0.0505418023872251,0.968766897495261,0.91855616681651,0.729944224352555,0.729693198829084,0.60969985335771,0.586907082841421,0.556929763723882
1.58372184532791,1.48547966434327,0.0726558957666974,0.134595248739712,0.97020367291553,0.901793398681852,0.677268111135091,0.621607273651648,0.587988226868423,0.559941655794896,0.549253549619052
3.18300269908725,1.22532184964774,0.0452595114012474,0.158872096435273,0.930454602827405,0.868027746318904,0.643911252416643,0.550341588250173,0.534168482190871,0.515248869084202,0.514535550490342
0.643911689844665,3.42270612817209,0.04853901739091,0.0346129422617542,0.943590451448922,0.911297844093993,0.786948621872203,0.623105197881286,0.617324907980008,0.604863240686491,0.57029614991488
5.21218477861493,1.00143891830465,0.0417054380939938,0.191566928197286,0.929174977296939,0.862806629921078,0.605531816816789,0.548022663002159,0.543815748140178,0.540850173099495,0.535054037307403
6.06614419353075,1.73385306630081,0.0664483335165269,0.0147722133118249,0.928711890867987,0.8411923974437,0.600887945555791,0.593991679424588,0.589227791227601,0.577829527330018,0.500447740517959
3.81628405407158,1.70040669404985,0.038940818684206,0.0357312722925267,0.944182039596801,0.906199836682544,0.769818419567402,0.669699513786623,0.597724478567687,0.568902168346521,0.55703868580446
0.732978718997789,3.09069930994728,0.0848435546923475,0.106807909114856,0.987478326767021,0.941629335317726,0.668914569893733,0.648398928057132,0.628750946211199,0.625795416104062,0.624308798990513
1.52232776829501,1.47945803887974,0.059830346009307,0.131662188008638,0.895430731844082,0.854972237313484,0.59479874124427,0.537248175477707,0.520931294847076,0.519925773797257,0.50868756128845
4.96575376751206,1.56934158541309,0.0793803533026509,0.0640553859377833,0.966318074373903,0.890316223622781,0.630859457278596,0.615244272319408,0.594713363264346,0.588934236349855,0.542754854307505
3.15760312845214,1.15794242683399,0.048325584893505,0.14733172392873,0.924741335023508,0.850071572482467,0.60184523932193,0.589270354649847,0.5814040561699,0.57739744360476,0.521247235484522
5.60627495456855,0.341281729912709,0.0219966396891394,0.335378912424968,0.995398027631507,0.965478321922265,0.828999655195938,0.735589625412596,0.667103841692624,0.577461224041516,0.520892771841439
5.95649229922195,2.41407738944623,0.110338444612781,0.0703373469738089,0.988134392874865,0.916435092042459,0.578772274991208,0.560251585487084,0.550870237674776,0.541276260445755,0.513407612724367
5.39951773699928,1.22077257484124,0.079102525333718,0.0220684322468207,0.998621105721454,0.950170117986193,0.729421871099111,0.717896295701057,0.671465369028688,0.650865061255015,0.52729703119142
2.21562826384352,0.449661197212618,0.0215465248536343,0.255722193791539,0.979816773673609,0.967684333660473,0.806936940436776,0.58386201018004,0.530534077145769,0.512471739703491,0.501248465375379
5.42898823251123,1.51366697078261,0.077221467369057,0.175322438019537,0.988072816882899,0.900603376566783,0.647357131622551,0.632560381435687,0.613019799703669,0.589026829229081,0.515093848263547
0.707529097373325,2.80964288398037,0.05265666257757,0.00992843999911696,0.933274565759238,0.911260549234251,0.713894810258931,0.67520317509722,0.661526922757014,0.606231393925918,0.571566319580805
2.89939269620019,0.73341791985454,0.0351664396616689,0.275799296254021,0.969774422350262,0.94763288886717,0.706003702332306,0.657464132217489,0.630214324178519,0.571341127014611,0.566630830792026
7.18081592346393,1.9955004109476,0.0717083884266624,0.0650711141226909,0.986127808197055,0.941161169951284,0.703330120659236,0.689075261476188,0.681639520527009,0.651387542142256,0.618462579305006
1.04573026512497,2.41065675685665,0.0592655474635472,0.0612232552082113,0.913042593700164,0.880717091403502,0.634936768478204,0.62355865315267,0.575325503975333,0.548216599928567,0.501091127616444
8.28168340157542,0.941217785310094,0.069302018373826,0.216170375974651,0.968597802724444,0.908911773474736,0.684477061318846,0.619611687927331,0.613728352378887,0.600880210293638,0.592006776766305
1.94371129930356,1.66834593478647,0.0447127277237123,0.114512291237788,0.877514089595838,0.834522991746005,0.592576234969785,0.590176524134397,0.54443156486323,0.529531727253867,0.511412627640018
4.16386380515627,1.49381670886759,0.0887262022645118,0.172083180898348,0.979490682434005,0.887249304685604,0.620502684759843,0.619451140837574,0.611630420875366,0.604553572895787,0.550011598038111
5.28373892280766,1.3473296389824,0.0626445975263307,0.202477324846002,0.956123230149096,0.914860835258898,0.654709676793463,0.644755328733289,0.598529885102037,0.546145678261332,0.507526336122907
