"beta","eta_wr","eta_rw","eta_rr_rrr","c1","c2","c3","c12","c13","c23","c123"
9.19449128961053,0.401800307636681,0.025058770484653,0.42544675619303,0.971340232112738,0.957454337974358,0.729974470029902,0.704034141869,0.57354996685871,0.547572936219526,0.544409116671325
8.42481313969497,0.877917789343915,0.050259892814743,0.321040723000371,0.904859595552983,0.880454014459435,0.612476238337434,0.584317128232656,0.576676799221539,0.546080031975778,0.504166100090926
2.01100849619544,0.648873305487598,0.0220040018627436,0.250364956094043,0.899678110915674,0.841968741132091,0.639860684350663,0.62771269045755,0.561585843909286,0.56113288738777,0.52176932526609
8.16424589624305,0.291244337003696,0.00544079845316613,0.271756745191889,0.938221380685221,0.900555281148981,0.812571923711666,0.798504431570573,0.67673214001075,0.547522279169252,0.53583372711952
2.50122471168538,0.988741390419791,0.046059583535868,0.141772967684118,0.88718269830158,0.826927843613847,0.646126625312765,0.589950886842945,0.57521865765133,0.53383655756203,0.520494241546134
5.13690453752333,0.541730787253912,0.0223929989634267,0.241131762644918,0.908908533606279,0.902183940036715,0.754042428193847,0.68383022741034,0.588342650324211,0.586122171194983,0.547108511386172
4.80115441591937,0.394821933602866,0.02349666625004,0.2827400291941,0.986867045913034,0.942500090838342,0.800629436459883,0.796680365510899,0.699489085314224,0.562313342254425,0.540652310505583
2.92011276670311,0.484035059138934,0.0240583700131416,0.241101201074233,0.946928419730365,0.90887433971822,0.768583782827498,0.750662583299036,0.590682674373841,0.590067956923927,0.589750962966632
8.89153953240858,0.860539388698703,0.0631456032109397,0.0110043717204545,0.997240812834938,0.947982534632292,0.753455554491098,0.734803963939749,0.728776592253864,0.643576553392853,0.557477718550633
6.70157739929207,0.906837325299118,0.0531611580205462,0.0764370636351621,0.962207437705605,0.896728843567031,0.761992691833854,0.610157701682264,0.59411062083481,0.575884056056124,0.570188039245296
7.30563101753732,0.619412890247685,0.0350101066048198,0.069141368840199,0.954060863386926,0.9341997660595,0.781742240838184,0.700684770283717,0.659398224004369,0.659000514281796,0.553103141929124
0.802044414172897,0.755791169473669,0.0438137099319679,0.260198458754122,0.978529528290742,0.954069224779573,0.742988926725408,0.742607361006502,0.692272603561601,0.641103526203718,0.611169917894082
9.08725020336133,0.619300830216418,0.0307608472764354,0.139045985197289,0.977860931135998,0.937545170439871,0.755895280043668,0.746504864738243,0.710094414315217,0.655133055950886,0.64316095209704
