"beta","eta_wr","eta_rw","eta_rr_rrr","c1","c2","c3","c12","c13","c23","c123"
8.34748596437605,0.537170200034272,0.030579948248274,0.452262232475751,0.969692143311892,0.91434755367151,0.608543751782911,0.577159967486124,0.575986154630404,0.545933062572244,0.52694355647397
5.03984692492067,0.607442703497526,0.0303666781329294,0.223280452309677,0.964570863998907,0.919290670582448,0.690229177181273,0.68028035105794,0.648341640474116,0.543941528039037,0.543634274168116
6.20280627112045,0.840769505595208,0.0370671710343173,0.227271284790925,0.939943773161104,0.888095352277945,0.633497389556333,0.628458139253986,0.571876732085234,0.53184239818323,0.527321506751255
7.88416784204317,0.677033636434782,0.0215089905062322,0.142463503264458,0.901518840087097,0.877534311079243,0.719923709489834,0.64211361596149,0.625802664198586,0.594234518333442,0.573150050951227
5.49560850010309,0.283948180273845,0.0151381709127265,0.215350799819448,0.979582354552018,0.953151676940728,0.86034891485911,0.821909348569087,0.713752149008132,0.656325675608126,0.616761655445413
4.93515450102901,0.647263315254584,0.032787205977124,0.119056470351331,0.990723027030617,0.958647670983721,0.828564834222443,0.6896544773383,0.625900266204627,0.567331748279654,0.5222616749039
9.40813219545247,0.713100563938647,0.0290575480414382,0.211130464256969,0.929839780534281,0.890073103302627,0.693604045067914,0.65045293929257,0.647742381306376,0.580516330511105,0.561056278225292
6.69228497865045,0.720774102393968,0.0214341914626467,0.234132616733103,0.891405505436604,0.860479122645458,0.628331663690409,0.608048736488232,0.593016396033638,0.563910574761648,0.5083750457592
7.52633986285741,0.921925168796786,0.0479110012909618,0.246097192461963,0.953854473724298,0.892098001108682,0.590701450374427,0.556910269221382,0.556051378105119,0.519341825663796,0.517725694938942
4.5468639190342,0.302263067105773,0.0068369914858661,0.434398276464701,0.950944138862215,0.931015165966542,0.754896420521828,0.686608118563588,0.573562767096372,0.567818883162566,0.517986063551152
3.58708309159752,0.230589261601647,0.0102766407827719,0.0486178954134633,0.985876270390932,0.97673910829118,0.936199474379775,0.830981096809464,0.794553591641418,0.780030175304172,0.628504642128067
6.57270202768678,0.796979544003298,0.040482874584262,0.0706659336925424,0.996709184422654,0.960357655428657,0.798143408408796,0.729447966460097,0.620551623874049,0.588985142737829,0.552115985170877
6.76384111365466,0.891542225890069,0.0459420063423444,0.162509049743253,0.978710267677386,0.932568418953842,0.717223607312678,0.703864278912757,0.613765563851267,0.606999397345389,0.543169595209955
4.5631637424729,0.974720834485718,0.0541137650916346,0.0435229125074893,0.983732473365204,0.946887604779961,0.756417598972654,0.756275307369512,0.714068908575349,0.699032442582806,0.541810554173945
7.15454326365003,0.968052624992922,0.0429418672845498,0.00447341862877543,0.90859471647255,0.885063211645804,0.712836568436695,0.680063875384087,0.674602648422276,0.67042164248669,0.644963662918954
