"beta","eta_wr","eta_rw","eta_rr_rrr","c1","c2","c3","c12","c13","c23","c123"
4.61806503455249,0.728679502942907,0.0989004404692374,0.186210624814678,0.877460359463162,0.862822940143142,0.850524552976507,0.818152716064995,0.676530609585535,0.565617609787997,0.512055248123227
8.67084516662873,0.630894722924964,0.174335591710862,0.312188861286646,0.977583623413591,0.977217052276673,0.843581757161709,0.814892792755028,0.787219501615254,0.610392818952559,0.53501853736668
4.98184835973477,0.394024743076087,0.0717945533355183,0.0597021672407358,0.867572802008672,0.83262944285346,0.686216225264207,0.664025478461089,0.639838304423913,0.603597055523074,0.550917291084474
4.87063899899109,0.875220509471367,0.170670640626153,0.437597309881648,0.946891404643331,0.913308829149669,0.784592541707345,0.753007686807508,0.697358785987033,0.696952279261873,0.634214340535175
9.34299056756889,0.604648629634168,0.157007495471134,0.134156059238205,0.938116947076066,0.858792708090215,0.846859659722935,0.823046186636482,0.816533361737386,0.738719271886704,0.729623581278604
8.28175828457656,0.53822715418964,0.0984779865261471,0.2661699755575,0.994790229649424,0.913567908570014,0.874967281881769,0.705500728912427,0.644302722207607,0.587633738935218,0.561898190444645
3.82370996506893,0.795865600723155,0.232761640908622,0.34793739535093,0.91904280227064,0.869325538021075,0.8621878064343,0.816976359871297,0.815521239171845,0.642210016904237,0.609856350298904
8.92164832470751,0.538997619376598,0.151374891542608,0.488751788928509,0.886149311333412,0.883963169251945,0.734358479076406,0.732715599663115,0.683958788551194,0.659503698208346,0.590516873375716
3.12347477702694,0.795137694811333,0.177665149071855,0.000989402481352722,0.957101185707079,0.9190945293794,0.778595297702748,0.766311714181886,0.663304880816558,0.576934159462808,0.570887558716659
9.39947213949237,0.567378130406175,0.0794328579612668,0.106695341601176,0.957709252062059,0.855269060594899,0.690136958697017,0.59729422060017,0.576599404969576,0.552067571484043,0.541768905617411
9.03731632338062,0.551550298278137,0.137383106159335,0.000457108042928533,0.923476209670499,0.876472109563764,0.807249302157686,0.678363684967941,0.56818750626442,0.526526045532966,0.518244948371256
5.14314274314809,0.445222873950827,0.00704943884861814,0.232582433166537,0.90740146547398,0.779100092489287,0.704028221700613,0.659468009682888,0.601614172444308,0.540967385388827,0.523639122376423
2.87839310299249,0.921696898154408,0.131455092753798,0.269211368617666,0.912516727129518,0.908562832264756,0.831463665839614,0.811014640150314,0.718324602921407,0.584460193496321,0.514464110388098
1.68165836290119,0.915746836102069,0.165114794876153,0.409883933485653,0.924184582237952,0.797869992895802,0.735375814786022,0.693695454510939,0.584983129060218,0.565117743118003,0.541448921020464
8.3646033170235,0.854243914947566,0.185964491549774,0.284967935342481,0.868140563044479,0.688106970589594,0.659706771777872,0.575098405794436,0.553862868501997,0.548745219192459,0.532338151343202
6.95028794117156,0.260956491452524,0.0371302957446941,0.233553479089861,0.964337440102279,0.939917919274562,0.870274064986438,0.772710549929373,0.739993491559524,0.731473889923047,0.663138267229826
7.39032881370416,0.647788813095463,0.21958442844469,0.194757161357448,0.948274323693049,0.94099656397194,0.913734263811815,0.826383862901708,0.805094695638599,0.657725584764583,0.588045042185685
